Entity,Code,Year,Multiparty elections (best estimate) (re-estimate)
Baden,OWID_BAD,1869,1
Baden,OWID_BAD,1870,1
Baden,OWID_BAD,1871,1
Bahrain,BHR,1972,1
Bahrain,BHR,1973,1
Bahrain,BHR,1974,1
Bahrain,BHR,1975,1
Bahrain,BHR,2002,1
Bahrain,BHR,2003,1
Bahrain,BHR,2004,1
Bahrain,BHR,2005,1
Bahrain,BHR,2006,1
Bahrain,BHR,2007,1
Bahrain,BHR,2008,1
Bahrain,BHR,2009,1
Bahrain,BHR,2010,1
Bahrain,BHR,2011,1
Bahrain,BHR,2012,1
Bahrain,BHR,2013,1
Bahrain,BHR,2014,1
Bahrain,BHR,2015,1
Bahrain,BHR,2016,1
Bahrain,BHR,2017,1
Bahrain,BHR,2018,1
Bahrain,BHR,2019,1
Bahrain,BHR,2020,1
Bahrain,BHR,2021,1
Bahrain,BHR,2022,1
Bahrain,BHR,2023,1
Bangladesh,BGD,1920,1
Bangladesh,BGD,1921,1
Bangladesh,BGD,1922,1
Bangladesh,BGD,1923,1
Bangladesh,BGD,1924,1
Bangladesh,BGD,1925,1
Bangladesh,BGD,1926,0
Bangladesh,BGD,1927,0
Bangladesh,BGD,1928,0
Bangladesh,BGD,1929,0
Bangladesh,BGD,1930,0
Bangladesh,BGD,1931,0
Bangladesh,BGD,1932,0
Bangladesh,BGD,1933,0
Bangladesh,BGD,1934,0
Bangladesh,BGD,1935,0
Bangladesh,BGD,1936,0
Bangladesh,BGD,1937,0
Bangladesh,BGD,1938,0
Bangladesh,BGD,1939,0
Bangladesh,BGD,1940,0
Bangladesh,BGD,1941,0
Bangladesh,BGD,1942,0
Bangladesh,BGD,1943,0
Bangladesh,BGD,1944,0
Bangladesh,BGD,1945,0
Bangladesh,BGD,1946,0
Bangladesh,BGD,1970,1
Bangladesh,BGD,1973,1
Bangladesh,BGD,1974,1
Bangladesh,BGD,1975,1
Bangladesh,BGD,1978,1
Bangladesh,BGD,1979,1
Bangladesh,BGD,1980,1
Bangladesh,BGD,1981,1
Bangladesh,BGD,1982,1
Bangladesh,BGD,1986,1
Bangladesh,BGD,1987,1
Bangladesh,BGD,1988,1
Bangladesh,BGD,1989,1
Bangladesh,BGD,1990,1
Bangladesh,BGD,1991,1
Bangladesh,BGD,1992,1
Bangladesh,BGD,1993,1
Bangladesh,BGD,1994,1
Bangladesh,BGD,1995,1
Bangladesh,BGD,1996,1
Bangladesh,BGD,1997,1
Bangladesh,BGD,1998,1
Bangladesh,BGD,1999,1
Bangladesh,BGD,2000,1
Bangladesh,BGD,2001,1
Bangladesh,BGD,2002,1
Bangladesh,BGD,2003,1
Bangladesh,BGD,2004,1
Bangladesh,BGD,2005,1
Bangladesh,BGD,2006,1
Bangladesh,BGD,2008,1
Bangladesh,BGD,2009,1
Bangladesh,BGD,2010,1
Bangladesh,BGD,2011,1
Bangladesh,BGD,2012,1
Bangladesh,BGD,2013,1
Bangladesh,BGD,2014,1
Bangladesh,BGD,2015,1
Bangladesh,BGD,2016,1
Bangladesh,BGD,2017,1
Bangladesh,BGD,2018,1
Bangladesh,BGD,2019,1
Bangladesh,BGD,2020,1
Bangladesh,BGD,2021,1
Bangladesh,BGD,2022,1
Bangladesh,BGD,2023,1
Barbados,BRB,1951,1
Barbados,BRB,1952,1
Barbados,BRB,1953,1
Barbados,BRB,1954,1
Barbados,BRB,1955,1
Barbados,BRB,1956,1
Barbados,BRB,1957,1
Barbados,BRB,1958,1
Barbados,BRB,1959,1
Barbados,BRB,1960,1
Barbados,BRB,1961,1
Barbados,BRB,1962,1
Barbados,BRB,1963,1
Barbados,BRB,1964,1
Barbados,BRB,1965,1
Barbados,BRB,1966,1
Barbados,BRB,1967,1
Barbados,BRB,1968,1
Barbados,BRB,1969,1
Barbados,BRB,1970,1
Barbados,BRB,1971,1
Barbados,BRB,1972,1
Barbados,BRB,1973,1
Barbados,BRB,1974,1
Barbados,BRB,1975,1
Barbados,BRB,1976,1
Barbados,BRB,1977,1
Barbados,BRB,1978,1
Barbados,BRB,1979,1
Barbados,BRB,1980,1
Barbados,BRB,1981,1
Barbados,BRB,1982,1
Barbados,BRB,1983,1
Barbados,BRB,1984,1
Barbados,BRB,1985,1
Barbados,BRB,1986,1
Barbados,BRB,1987,1
Barbados,BRB,1988,1
Barbados,BRB,1989,1
Barbados,BRB,1990,1
Barbados,BRB,1991,1
Barbados,BRB,1992,1
Barbados,BRB,1993,1
Barbados,BRB,1994,1
Barbados,BRB,1995,1
Barbados,BRB,1996,1
Barbados,BRB,1997,1
Barbados,BRB,1998,1
Barbados,BRB,1999,1
Barbados,BRB,2000,1
Barbados,BRB,2001,1
Barbados,BRB,2002,1
Barbados,BRB,2003,1
Barbados,BRB,2004,1
Barbados,BRB,2005,1
Barbados,BRB,2006,1
Barbados,BRB,2007,1
Barbados,BRB,2008,1
Barbados,BRB,2009,1
Barbados,BRB,2010,1
Barbados,BRB,2011,1
Barbados,BRB,2012,1
Barbados,BRB,2013,1
Barbados,BRB,2014,1
Barbados,BRB,2015,1
Barbados,BRB,2016,1
Barbados,BRB,2017,1
Barbados,BRB,2018,1
Barbados,BRB,2019,1
Barbados,BRB,2020,1
Barbados,BRB,2021,1
Barbados,BRB,2022,1
Barbados,BRB,2023,1
Bavaria,OWID_BAV,1818,0
Bavaria,OWID_BAV,1819,0
Bavaria,OWID_BAV,1820,0
Bavaria,OWID_BAV,1821,0
Bavaria,OWID_BAV,1822,0
Bavaria,OWID_BAV,1823,0
Bavaria,OWID_BAV,1824,0
Bavaria,OWID_BAV,1825,0
Bavaria,OWID_BAV,1826,0
Bavaria,OWID_BAV,1827,0
Bavaria,OWID_BAV,1828,0
Bavaria,OWID_BAV,1829,0
Bavaria,OWID_BAV,1830,0
Bavaria,OWID_BAV,1831,0
Bavaria,OWID_BAV,1832,0
Bavaria,OWID_BAV,1833,0
Bavaria,OWID_BAV,1834,0
Bavaria,OWID_BAV,1835,0
Bavaria,OWID_BAV,1836,0
Bavaria,OWID_BAV,1837,0
Bavaria,OWID_BAV,1838,0
Bavaria,OWID_BAV,1839,0
Bavaria,OWID_BAV,1840,0
Bavaria,OWID_BAV,1841,0
Bavaria,OWID_BAV,1842,0
Bavaria,OWID_BAV,1843,0
Bavaria,OWID_BAV,1844,0
Bavaria,OWID_BAV,1845,0
Bavaria,OWID_BAV,1846,0
Bavaria,OWID_BAV,1847,0
Bavaria,OWID_BAV,1848,0
Bavaria,OWID_BAV,1849,0
Bavaria,OWID_BAV,1850,0
Bavaria,OWID_BAV,1851,0
Bavaria,OWID_BAV,1852,0
Bavaria,OWID_BAV,1853,0
Bavaria,OWID_BAV,1854,0
Bavaria,OWID_BAV,1855,0
Bavaria,OWID_BAV,1856,0
Bavaria,OWID_BAV,1857,0
Bavaria,OWID_BAV,1858,0
Bavaria,OWID_BAV,1859,0
Bavaria,OWID_BAV,1860,0
Bavaria,OWID_BAV,1861,0
Bavaria,OWID_BAV,1862,0
Bavaria,OWID_BAV,1863,1
Bavaria,OWID_BAV,1864,1
Bavaria,OWID_BAV,1865,1
Bavaria,OWID_BAV,1866,1
Bavaria,OWID_BAV,1867,1
Bavaria,OWID_BAV,1868,1
Bavaria,OWID_BAV,1869,1
Bavaria,OWID_BAV,1870,1
Bavaria,OWID_BAV,1871,1
Belarus,BLR,1917,1
Belarus,BLR,1918,1
Belarus,BLR,1919,1
Belarus,BLR,1920,1
Belarus,BLR,1921,1
Belarus,BLR,1922,1
Belarus,BLR,1923,1
Belarus,BLR,1924,1
Belarus,BLR,1925,1
Belarus,BLR,1926,1
Belarus,BLR,1927,1
Belarus,BLR,1928,1
Belarus,BLR,1929,1
Belarus,BLR,1930,1
Belarus,BLR,1931,1
Belarus,BLR,1932,1
Belarus,BLR,1933,1
Belarus,BLR,1934,1
Belarus,BLR,1935,1
Belarus,BLR,1936,1
Belarus,BLR,1937,0
Belarus,BLR,1938,0
Belarus,BLR,1939,0
Belarus,BLR,1940,0
Belarus,BLR,1941,0
Belarus,BLR,1942,0
Belarus,BLR,1943,0
Belarus,BLR,1944,0
Belarus,BLR,1945,0
Belarus,BLR,1946,0
Belarus,BLR,1947,0
Belarus,BLR,1948,0
Belarus,BLR,1949,0
Belarus,BLR,1950,0
Belarus,BLR,1951,0
Belarus,BLR,1952,0
Belarus,BLR,1953,0
Belarus,BLR,1954,0
Belarus,BLR,1955,0
Belarus,BLR,1956,0
Belarus,BLR,1957,0
Belarus,BLR,1958,0
Belarus,BLR,1959,0
Belarus,BLR,1960,0
Belarus,BLR,1961,0
Belarus,BLR,1962,0
Belarus,BLR,1963,0
Belarus,BLR,1964,0
Belarus,BLR,1965,0
Belarus,BLR,1966,0
Belarus,BLR,1967,0
Belarus,BLR,1968,0
Belarus,BLR,1969,0
Belarus,BLR,1970,0
Belarus,BLR,1971,0
Belarus,BLR,1972,0
Belarus,BLR,1973,0
Belarus,BLR,1974,0
Belarus,BLR,1975,0
Belarus,BLR,1976,0
Belarus,BLR,1977,0
Belarus,BLR,1978,0
Belarus,BLR,1979,0
Belarus,BLR,1980,0
Belarus,BLR,1981,0
Belarus,BLR,1982,0
Belarus,BLR,1983,0
Belarus,BLR,1984,0
Belarus,BLR,1985,0
Belarus,BLR,1986,0
Belarus,BLR,1987,0
Belarus,BLR,1988,0
Belarus,BLR,1989,1
Belarus,BLR,1990,1
Belarus,BLR,1991,1
Belarus,BLR,1992,1
Belarus,BLR,1993,1
Belarus,BLR,1994,1
Belarus,BLR,1995,1
Belarus,BLR,1996,1
Belarus,BLR,1997,1
Belarus,BLR,1998,1
Belarus,BLR,1999,1
Belarus,BLR,2000,0
Belarus,BLR,2001,0
Belarus,BLR,2002,0
Belarus,BLR,2003,0
Belarus,BLR,2004,0
Belarus,BLR,2005,0
Belarus,BLR,2006,1
Belarus,BLR,2007,1
Belarus,BLR,2008,1
Belarus,BLR,2009,1
Belarus,BLR,2010,1
Belarus,BLR,2011,1
Belarus,BLR,2012,1
Belarus,BLR,2013,1
Belarus,BLR,2014,1
Belarus,BLR,2015,1
Belarus,BLR,2016,1
Belarus,BLR,2017,1
Belarus,BLR,2018,1
Belarus,BLR,2019,1
Belarus,BLR,2020,0
Belarus,BLR,2021,0
Belarus,BLR,2022,0
Belarus,BLR,2023,0
Belgium,BEL,1796,1
Belgium,BEL,1797,1
Belgium,BEL,1798,1
Belgium,BEL,1799,1
Belgium,BEL,1800,1
Belgium,BEL,1801,1
Belgium,BEL,1802,1
Belgium,BEL,1803,1
Belgium,BEL,1804,1
Belgium,BEL,1805,1
Belgium,BEL,1806,1
Belgium,BEL,1807,1
Belgium,BEL,1808,1
Belgium,BEL,1809,1
Belgium,BEL,1810,1
Belgium,BEL,1811,1
Belgium,BEL,1812,1
Belgium,BEL,1813,1
Belgium,BEL,1830,0
Belgium,BEL,1831,0
Belgium,BEL,1832,0
Belgium,BEL,1833,0
Belgium,BEL,1834,0
Belgium,BEL,1835,0
Belgium,BEL,1836,0
Belgium,BEL,1837,0
Belgium,BEL,1838,0
Belgium,BEL,1839,0
Belgium,BEL,1840,0
Belgium,BEL,1841,1
Belgium,BEL,1842,1
Belgium,BEL,1843,1
Belgium,BEL,1844,1
Belgium,BEL,1845,1
Belgium,BEL,1846,1
Belgium,BEL,1847,1
Belgium,BEL,1848,1
Belgium,BEL,1849,1
Belgium,BEL,1850,1
Belgium,BEL,1851,1
Belgium,BEL,1852,1
Belgium,BEL,1853,1
Belgium,BEL,1854,1
Belgium,BEL,1855,1
Belgium,BEL,1856,1
Belgium,BEL,1857,1
Belgium,BEL,1858,1
Belgium,BEL,1859,1
Belgium,BEL,1860,1
Belgium,BEL,1861,1
Belgium,BEL,1862,1
Belgium,BEL,1863,1
Belgium,BEL,1864,1
Belgium,BEL,1865,1
Belgium,BEL,1866,1
Belgium,BEL,1867,1
Belgium,BEL,1868,1
Belgium,BEL,1869,1
Belgium,BEL,1870,1
Belgium,BEL,1871,1
Belgium,BEL,1872,1
Belgium,BEL,1873,1
Belgium,BEL,1874,1
Belgium,BEL,1875,1
Belgium,BEL,1876,1
Belgium,BEL,1877,1
Belgium,BEL,1878,1
Belgium,BEL,1879,1
Belgium,BEL,1880,1
Belgium,BEL,1881,1
Belgium,BEL,1882,1
Belgium,BEL,1883,1
Belgium,BEL,1884,1
Belgium,BEL,1885,1
Belgium,BEL,1886,1
Belgium,BEL,1887,1
Belgium,BEL,1888,1
Belgium,BEL,1889,1
Belgium,BEL,1890,1
Belgium,BEL,1891,1
Belgium,BEL,1892,1
Belgium,BEL,1893,1
Belgium,BEL,1894,1
Belgium,BEL,1895,1
Belgium,BEL,1896,1
Belgium,BEL,1897,1
Belgium,BEL,1898,1
Belgium,BEL,1899,1
Belgium,BEL,1900,1
Belgium,BEL,1901,1
Belgium,BEL,1902,1
Belgium,BEL,1903,1
Belgium,BEL,1904,1
Belgium,BEL,1905,1
Belgium,BEL,1906,1
Belgium,BEL,1907,1
Belgium,BEL,1908,1
Belgium,BEL,1909,1
Belgium,BEL,1910,1
Belgium,BEL,1911,1
Belgium,BEL,1912,1
Belgium,BEL,1913,1
Belgium,BEL,1914,1
Belgium,BEL,1919,1
Belgium,BEL,1920,1
Belgium,BEL,1921,1
Belgium,BEL,1922,1
Belgium,BEL,1923,1
Belgium,BEL,1924,1
Belgium,BEL,1925,1
Belgium,BEL,1926,1
Belgium,BEL,1927,1
Belgium,BEL,1928,1
Belgium,BEL,1929,1
Belgium,BEL,1930,1
Belgium,BEL,1931,1
Belgium,BEL,1932,1
Belgium,BEL,1933,1
Belgium,BEL,1934,1
Belgium,BEL,1935,1
Belgium,BEL,1936,1
Belgium,BEL,1937,1
Belgium,BEL,1938,1
Belgium,BEL,1939,1
Belgium,BEL,1940,1
Belgium,BEL,1946,1
Belgium,BEL,1947,1
Belgium,BEL,1948,1
Belgium,BEL,1949,1
Belgium,BEL,1950,1
Belgium,BEL,1951,1
Belgium,BEL,1952,1
Belgium,BEL,1953,1
Belgium,BEL,1954,1
Belgium,BEL,1955,1
Belgium,BEL,1956,1
Belgium,BEL,1957,1
Belgium,BEL,1958,1
Belgium,BEL,1959,1
Belgium,BEL,1960,1
Belgium,BEL,1961,1
Belgium,BEL,1962,1
Belgium,BEL,1963,1
Belgium,BEL,1964,1
Belgium,BEL,1965,1
Belgium,BEL,1966,1
Belgium,BEL,1967,1
Belgium,BEL,1968,1
Belgium,BEL,1969,1
Belgium,BEL,1970,1
Belgium,BEL,1971,1
Belgium,BEL,1972,1
Belgium,BEL,1973,1
Belgium,BEL,1974,1
Belgium,BEL,1975,1
Belgium,BEL,1976,1
Belgium,BEL,1977,1
Belgium,BEL,1978,1
Belgium,BEL,1979,1
Belgium,BEL,1980,1
Belgium,BEL,1981,1
Belgium,BEL,1982,1
Belgium,BEL,1983,1
Belgium,BEL,1984,1
Belgium,BEL,1985,1
Belgium,BEL,1986,1
Belgium,BEL,1987,1
Belgium,BEL,1988,1
Belgium,BEL,1989,1
Belgium,BEL,1990,1
Belgium,BEL,1991,1
Belgium,BEL,1992,1
Belgium,BEL,1993,1
Belgium,BEL,1994,1
Belgium,BEL,1995,1
Belgium,BEL,1996,1
Belgium,BEL,1997,1
Belgium,BEL,1998,1
Belgium,BEL,1999,1
Belgium,BEL,2000,1
Belgium,BEL,2001,1
Belgium,BEL,2002,1
Belgium,BEL,2003,1
Belgium,BEL,2004,1
Belgium,BEL,2005,1
Belgium,BEL,2006,1
Belgium,BEL,2007,1
Belgium,BEL,2008,1
Belgium,BEL,2009,1
Belgium,BEL,2010,1
Belgium,BEL,2011,1
Belgium,BEL,2012,1
Belgium,BEL,2013,1
Belgium,BEL,2014,1
Belgium,BEL,2015,1
Belgium,BEL,2016,1
Belgium,BEL,2017,1
Belgium,BEL,2018,1
Belgium,BEL,2019,1
Belgium,BEL,2020,1
Belgium,BEL,2021,1
Belgium,BEL,2022,1
Belgium,BEL,2023,1
Benin,BEN,1952,0
Benin,BEN,1953,0
Benin,BEN,1954,0
Benin,BEN,1955,0
Benin,BEN,1956,0
Benin,BEN,1957,0
Benin,BEN,1958,0
Benin,BEN,1959,1
Benin,BEN,1960,1
Benin,BEN,1961,1
Benin,BEN,1962,1
Benin,BEN,1963,1
Benin,BEN,1964,1
Benin,BEN,1965,1
Benin,BEN,1968,1
Benin,BEN,1969,1
Benin,BEN,1970,1
Benin,BEN,1979,0
Benin,BEN,1980,0
Benin,BEN,1981,0
Benin,BEN,1982,0
Benin,BEN,1983,0
Benin,BEN,1984,0
Benin,BEN,1985,0
Benin,BEN,1986,0
Benin,BEN,1987,0
Benin,BEN,1988,0
Benin,BEN,1989,0
Benin,BEN,1990,0
Benin,BEN,1991,1
Benin,BEN,1992,1
Benin,BEN,1993,1
Benin,BEN,1994,1
Benin,BEN,1995,1
Benin,BEN,1996,1
Benin,BEN,1997,1
Benin,BEN,1998,1
Benin,BEN,1999,1
Benin,BEN,2000,1
Benin,BEN,2001,1
Benin,BEN,2002,1
Benin,BEN,2003,1
Benin,BEN,2004,1
Benin,BEN,2005,1
Benin,BEN,2006,1
Benin,BEN,2007,1
Benin,BEN,2008,1
Benin,BEN,2009,1
Benin,BEN,2010,1
Benin,BEN,2011,1
Benin,BEN,2012,1
Benin,BEN,2013,1
Benin,BEN,2014,1
Benin,BEN,2015,1
Benin,BEN,2016,1
Benin,BEN,2017,1
Benin,BEN,2018,1
Benin,BEN,2019,1
Benin,BEN,2020,1
Benin,BEN,2021,1
Benin,BEN,2022,1
Benin,BEN,2023,1
Bhutan,BTN,2008,1
Bhutan,BTN,2009,1
Bhutan,BTN,2010,1
Bhutan,BTN,2011,1
Bhutan,BTN,2012,1
Bhutan,BTN,2013,1
Bhutan,BTN,2014,1
Bhutan,BTN,2015,1
Bhutan,BTN,2016,1
Bhutan,BTN,2017,1
Bhutan,BTN,2018,1
Bhutan,BTN,2019,1
Bhutan,BTN,2020,1
Bhutan,BTN,2021,1
Bhutan,BTN,2022,1
Bhutan,BTN,2023,1
Bolivia,BOL,1825,0
Bolivia,BOL,1826,0
Bolivia,BOL,1827,0
Bolivia,BOL,1828,0
Bolivia,BOL,1829,0
Bolivia,BOL,1830,0
Bolivia,BOL,1831,0
Bolivia,BOL,1832,0
Bolivia,BOL,1833,0
Bolivia,BOL,1834,0
Bolivia,BOL,1835,0
Bolivia,BOL,1836,0
Bolivia,BOL,1837,0
Bolivia,BOL,1838,0
Bolivia,BOL,1839,0
Bolivia,BOL,1840,0
Bolivia,BOL,1841,0
Bolivia,BOL,1842,0
Bolivia,BOL,1843,0
Bolivia,BOL,1844,0
Bolivia,BOL,1845,0
Bolivia,BOL,1846,0
Bolivia,BOL,1847,0
Bolivia,BOL,1848,0
Bolivia,BOL,1849,0
Bolivia,BOL,1850,0
Bolivia,BOL,1851,0
Bolivia,BOL,1852,0
Bolivia,BOL,1853,0
Bolivia,BOL,1854,0
Bolivia,BOL,1855,1
Bolivia,BOL,1856,1
Bolivia,BOL,1857,1
Bolivia,BOL,1862,0
Bolivia,BOL,1863,0
Bolivia,BOL,1864,0
Bolivia,BOL,1870,0
Bolivia,BOL,1871,0
Bolivia,BOL,1872,0
Bolivia,BOL,1873,0
Bolivia,BOL,1874,0
Bolivia,BOL,1882,1
Bolivia,BOL,1883,1
Bolivia,BOL,1884,1
Bolivia,BOL,1885,1
Bolivia,BOL,1886,1
Bolivia,BOL,1887,1
Bolivia,BOL,1888,1
Bolivia,BOL,1889,1
Bolivia,BOL,1890,1
Bolivia,BOL,1891,1
Bolivia,BOL,1892,1
Bolivia,BOL,1893,1
Bolivia,BOL,1894,1
Bolivia,BOL,1895,1
Bolivia,BOL,1896,1
Bolivia,BOL,1897,1
Bolivia,BOL,1898,1
Bolivia,BOL,1899,1
Bolivia,BOL,1900,1
Bolivia,BOL,1901,1
Bolivia,BOL,1902,1
Bolivia,BOL,1903,1
Bolivia,BOL,1904,1
Bolivia,BOL,1905,1
Bolivia,BOL,1906,1
Bolivia,BOL,1907,1
Bolivia,BOL,1908,1
Bolivia,BOL,1909,1
Bolivia,BOL,1910,1
Bolivia,BOL,1911,1
Bolivia,BOL,1912,1
Bolivia,BOL,1913,1
Bolivia,BOL,1914,1
Bolivia,BOL,1915,1
Bolivia,BOL,1916,0
Bolivia,BOL,1917,1
Bolivia,BOL,1918,1
Bolivia,BOL,1919,1
Bolivia,BOL,1920,1
Bolivia,BOL,1921,1
Bolivia,BOL,1922,1
Bolivia,BOL,1923,0
Bolivia,BOL,1924,0
Bolivia,BOL,1925,1
Bolivia,BOL,1926,1
Bolivia,BOL,1927,1
Bolivia,BOL,1928,1
Bolivia,BOL,1929,1
Bolivia,BOL,1930,1
Bolivia,BOL,1931,0
Bolivia,BOL,1932,0
Bolivia,BOL,1933,1
Bolivia,BOL,1934,1
Bolivia,BOL,1938,1
Bolivia,BOL,1939,1
Bolivia,BOL,1940,1
Bolivia,BOL,1941,1
Bolivia,BOL,1942,1
Bolivia,BOL,1943,1
Bolivia,BOL,1944,1
Bolivia,BOL,1945,1
Bolivia,BOL,1946,1
Bolivia,BOL,1947,1
Bolivia,BOL,1948,1
Bolivia,BOL,1949,1
Bolivia,BOL,1950,1
Bolivia,BOL,1951,1
Bolivia,BOL,1956,1
Bolivia,BOL,1957,1
Bolivia,BOL,1958,1
Bolivia,BOL,1959,1
Bolivia,BOL,1960,1
Bolivia,BOL,1961,1
Bolivia,BOL,1962,1
Bolivia,BOL,1963,1
Bolivia,BOL,1964,1
Bolivia,BOL,1966,1
Bolivia,BOL,1967,1
Bolivia,BOL,1968,1
Bolivia,BOL,1969,1
Bolivia,BOL,1978,1
Bolivia,BOL,1979,1
Bolivia,BOL,1980,1
Bolivia,BOL,1985,1
Bolivia,BOL,1986,1
Bolivia,BOL,1987,1
Bolivia,BOL,1988,1
Bolivia,BOL,1989,1
Bolivia,BOL,1990,1
Bolivia,BOL,1991,1
Bolivia,BOL,1992,1
Bolivia,BOL,1993,1
Bolivia,BOL,1994,1
Bolivia,BOL,1995,1
Bolivia,BOL,1996,1
Bolivia,BOL,1997,1
Bolivia,BOL,1998,1
Bolivia,BOL,1999,1
Bolivia,BOL,2000,1
Bolivia,BOL,2001,1
Bolivia,BOL,2002,1
Bolivia,BOL,2003,1
Bolivia,BOL,2004,1
Bolivia,BOL,2005,1
Bolivia,BOL,2006,1
Bolivia,BOL,2007,1
Bolivia,BOL,2008,1
Bolivia,BOL,2009,1
Bolivia,BOL,2010,1
Bolivia,BOL,2011,1
Bolivia,BOL,2012,1
Bolivia,BOL,2013,1
Bolivia,BOL,2014,1
Bolivia,BOL,2015,1
Bolivia,BOL,2016,1
Bolivia,BOL,2017,1
Bolivia,BOL,2018,1
Bolivia,BOL,2019,1
Bolivia,BOL,2020,1
Bolivia,BOL,2021,1
Bolivia,BOL,2022,1
Bolivia,BOL,2023,1
Bosnia and Herzegovina,BIH,1919,1
Bosnia and Herzegovina,BIH,1920,1
Bosnia and Herzegovina,BIH,1921,1
Bosnia and Herzegovina,BIH,1922,1
Bosnia and Herzegovina,BIH,1923,1
Bosnia and Herzegovina,BIH,1924,1
Bosnia and Herzegovina,BIH,1925,1
Bosnia and Herzegovina,BIH,1926,1
Bosnia and Herzegovina,BIH,1927,1
Bosnia and Herzegovina,BIH,1928,1
Bosnia and Herzegovina,BIH,1929,1
Bosnia and Herzegovina,BIH,1931,1
Bosnia and Herzegovina,BIH,1932,1
Bosnia and Herzegovina,BIH,1933,1
Bosnia and Herzegovina,BIH,1934,1
Bosnia and Herzegovina,BIH,1935,1
Bosnia and Herzegovina,BIH,1936,1
Bosnia and Herzegovina,BIH,1937,1
Bosnia and Herzegovina,BIH,1938,1
Bosnia and Herzegovina,BIH,1939,1
Bosnia and Herzegovina,BIH,1940,1
Bosnia and Herzegovina,BIH,1941,1
Bosnia and Herzegovina,BIH,1945,1
Bosnia and Herzegovina,BIH,1946,1
Bosnia and Herzegovina,BIH,1947,1
Bosnia and Herzegovina,BIH,1948,1
Bosnia and Herzegovina,BIH,1949,1
Bosnia and Herzegovina,BIH,1950,0
Bosnia and Herzegovina,BIH,1951,0
Bosnia and Herzegovina,BIH,1952,0
Bosnia and Herzegovina,BIH,1953,0
Bosnia and Herzegovina,BIH,1954,0
Bosnia and Herzegovina,BIH,1955,0
Bosnia and Herzegovina,BIH,1956,0
Bosnia and Herzegovina,BIH,1957,0
Bosnia and Herzegovina,BIH,1958,0
Bosnia and Herzegovina,BIH,1959,0
Bosnia and Herzegovina,BIH,1960,0
Bosnia and Herzegovina,BIH,1961,0
Bosnia and Herzegovina,BIH,1962,0
Bosnia and Herzegovina,BIH,1963,0
Bosnia and Herzegovina,BIH,1964,0
Bosnia and Herzegovina,BIH,1965,0
Bosnia and Herzegovina,BIH,1966,0
Bosnia and Herzegovina,BIH,1967,0
Bosnia and Herzegovina,BIH,1968,0
Bosnia and Herzegovina,BIH,1969,0
Bosnia and Herzegovina,BIH,1970,0
Bosnia and Herzegovina,BIH,1971,0
Bosnia and Herzegovina,BIH,1972,0
Bosnia and Herzegovina,BIH,1973,0
Bosnia and Herzegovina,BIH,1974,0
Bosnia and Herzegovina,BIH,1975,0
Bosnia and Herzegovina,BIH,1976,0
Bosnia and Herzegovina,BIH,1977,0
Bosnia and Herzegovina,BIH,1978,0
Bosnia and Herzegovina,BIH,1979,0
Bosnia and Herzegovina,BIH,1980,0
Bosnia and Herzegovina,BIH,1981,0
Bosnia and Herzegovina,BIH,1982,0
Bosnia and Herzegovina,BIH,1983,0
Bosnia and Herzegovina,BIH,1984,0
Bosnia and Herzegovina,BIH,1985,0
Bosnia and Herzegovina,BIH,1986,0
Bosnia and Herzegovina,BIH,1987,0
Bosnia and Herzegovina,BIH,1988,0
Bosnia and Herzegovina,BIH,1989,0
Bosnia and Herzegovina,BIH,1990,0
Bosnia and Herzegovina,BIH,1996,1
Bosnia and Herzegovina,BIH,1997,1
Bosnia and Herzegovina,BIH,1998,1
Bosnia and Herzegovina,BIH,1999,1
Bosnia and Herzegovina,BIH,2000,1
Bosnia and Herzegovina,BIH,2001,1
Bosnia and Herzegovina,BIH,2002,1
Bosnia and Herzegovina,BIH,2003,1
Bosnia and Herzegovina,BIH,2004,1
Bosnia and Herzegovina,BIH,2005,1
Bosnia and Herzegovina,BIH,2006,1
Bosnia and Herzegovina,BIH,2007,1
Bosnia and Herzegovina,BIH,2008,1
Bosnia and Herzegovina,BIH,2009,1
Bosnia and Herzegovina,BIH,2010,1
Bosnia and Herzegovina,BIH,2011,1
Bosnia and Herzegovina,BIH,2012,1
Bosnia and Herzegovina,BIH,2013,1
Bosnia and Herzegovina,BIH,2014,1
Bosnia and Herzegovina,BIH,2015,1
Bosnia and Herzegovina,BIH,2016,1
Bosnia and Herzegovina,BIH,2017,1
Bosnia and Herzegovina,BIH,2018,1
Bosnia and Herzegovina,BIH,2019,1
Bosnia and Herzegovina,BIH,2020,1
Bosnia and Herzegovina,BIH,2021,1
Bosnia and Herzegovina,BIH,2022,1
Bosnia and Herzegovina,BIH,2023,1
Botswana,BWA,1961,1
Botswana,BWA,1962,1
Botswana,BWA,1963,1
Botswana,BWA,1964,1
Botswana,BWA,1965,1
Botswana,BWA,1966,1
Botswana,BWA,1967,1
Botswana,BWA,1968,1
Botswana,BWA,1969,1
Botswana,BWA,1970,1
Botswana,BWA,1971,1
Botswana,BWA,1972,1
Botswana,BWA,1973,1
Botswana,BWA,1974,1
Botswana,BWA,1975,1
Botswana,BWA,1976,1
Botswana,BWA,1977,1
Botswana,BWA,1978,1
Botswana,BWA,1979,1
Botswana,BWA,1980,1
Botswana,BWA,1981,1
Botswana,BWA,1982,1
Botswana,BWA,1983,1
Botswana,BWA,1984,1
Botswana,BWA,1985,1
Botswana,BWA,1986,1
